numenc;grupo;material;servico;descricao_servico;unidade_medida;qtde_prevista
2310175129;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Na Linha Amarela - 2ª a 6ª - 01 horário - Sábado 01 horário - Carga e Descarga Permitida;remanejar;REMANEJAR;un;1.00
2310176087;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
2310176087;REGULAMENTACAO, PLACAS DE;Sentido Proibido;colocar;COLOCAR;un;1.00
2310176087;SEGREGADORES;SEGREGADOR AMARELO;colocar;COLOCAR;un;38.00
2310177121;ADVERTENCIA,PLACAS DE;ADVERTENCIA COMPLEMENTAR - A... METROS;colocar;COLOCAR;un;3.00
2310177121;ADVERTENCIA,PLACAS DE;INTERSECAO EM CIRCULO;colocar;COLOCAR;un;3.00
2310177121;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;2.00
2310177121;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;37.92
2310177121;EXTRUDADO;EXTRUDADO;repint fxl;REPINTAR FAIXAS E LINHAS;m2;31.20
2310177121;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;37.82
2310177121;EXTRUDADO;EXTRUDADO;pint slg;PINTAR SIMBOLOS E LEGENDAS;m2;1.50
2310177121;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;3.00
2310177121;HOT-SPRAY;HOT SPRAY;repint fxl;REPINTAR FAIXAS E LINHAS;m2;3.96
2310177121;HOT-SPRAY;HOT SPRAY;apagar;APAGAR;m2;2.04
2310177121;REGULAMENTACAO, PLACAS DE;PARADA OBRIGATORIA;retirar;RETIRAR;un;2.00
2310177121;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR - CAMINHOES;retirar;RETIRAR;un;1.00
2310177121;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;3.00
2310177121;REGULAMENTACAO, PLACAS DE;SENTIDO CIRCULAR NA ROTATÓRIA;colocar;COLOCAR;un;3.00
2310177121;REGULAMENTACAO, PLACAS DE;"SINALIZAÇÃO VERTICAL DE REGULAMENTAÇÃO - "" DE A PREFERÊNCIA """;colocar;COLOCAR;un;3.00
2310177121;TACHOES;TACHAO BIDIRECIONAL AMARELO;retirar;RETIRAR;un;2.00
2310177121;TACHOES;TACHAO BIDIRECIONAL AMARELO;colocar;COLOCAR;un;7.00
2310177121;TACHOES;TACHAO MONODIRECIONAL BRANCO;colocar;COLOCAR;un;36.00
2310177121;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;5.57
2310178128;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
2310178128;REGULAMENTACAO, PLACAS DE;PROIBIDO VIRAR A ESQUERDA;retirar;RETIRAR;un;1.00
2310178128;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;colocar;COLOCAR;un;2.00
2310178128;REGULAMENTACAO, PLACAS DE;"Sinalização Vertical de Regulamentação - ""Proibido Retornar à Esquerda""";retirar;RETIRAR;un;1.00
2310181129;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
2310181129;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;colocar;COLOCAR;un;1.00
2310184128;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
2310184128;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;retirar;RETIRAR;un;1.00
2310185124;REGULAMENTACAO, PLACAS DE;PROIBIDO VIRAR A ESQUERDA - EXCETO ONIBUS;colocar;COLOCAR;un;1.00
2310185124;REGULAMENTACAO, PLACAS DE;PROIBIDO VIRAR A ESQUERDA - EXCETO ONIBUS;retirar;RETIRAR;un;2.00
2310185124;REGULAMENTACAO, PLACAS DE;PROIBIDO VIRAR A ESQUERDA - EXCETO ONIBUS;colocar;COLOCAR;un;1.00
2310186120;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";remanejar;REMANEJAR;pc;1.00
2310186120;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;remanejar;REMANEJAR;un;1.00
2310187119;OBRAS;;g.7.4.2;CONSTRUCAO DE GUIAS COM FORNECIMENTO DE GUIAS TIPO PMSP-100;m;4.00
2310187119;OBRAS;;g.8.5.2;PLANTACAO DE GRAMA COM FORNECIMENTO DE GRAMA  EM PLACAS OU MUDAS;m2;9.90
2310187119;OBRAS;;g.7.5.6;DEMOLICAO DE CONCRETO SIMPLES OU ARMADO, MEDIDO NO CORTE, INCLUSIVE REMOCAO ( CARGA , TRANPORTE E DESCARGA).;m3;1.98
2310187119;OBRAS;;g.8.4.2;ATERRO COM FORNECIMENTO DE SOLO DE BOA QUALIDADE;m3;1.98
2310187127;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;colocar;COLOCAR;un;1.00
2310191108;ADVERTENCIA,PLACAS DE;Área Escolar;colocar;COLOCAR;un;2.00
2310191108;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
2310191108;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;colocar;COLOCAR;un;2.00
2310192120;ADVERTENCIA,PLACAS DE;Trânsito de Pedestres;colocar;COLOCAR;un;2.00
2310192120;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
2310193097;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO -  NA LINHA BRANCA -TAXI COMUM- PONTO XXXX - XX VAGAS;retirar;RETIRAR;un;1.00
2310193097;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO -  NA LINHA BRANCA -TAXI COMUM- PONTO XXXX - XX VAGAS;colocar;COLOCAR;un;1.00
2310193097;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - TAXI COMUM-PROLONGAMENTO DO PTO Nº XX -XX VAGAS;colocar;COLOCAR;un;1.00
2310193097;REGULAMENTACAO, PLACAS DE;Estacionamento Regulamentado - Na Linha Branca - Caminhão, Caminhonete e Veículo Misto Obrigatório Cartão Azul - 30 min - 1 cartão - 1h - 2 cartões - 2ª a 6ª - 01 horário - Sábado - 01 horário;colocar;COLOCAR;un;1.00
2310193097;REGULAMENTACAO, PLACAS DE;Estacionamento Regulamentado - Obrigatório Cartão Azul - 2ª a 6ª - 01 horário - Sábado - 01 horário;retirar;RETIRAR;un;1.00
2310193097;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;8.87
2310193097;TINTA A FRIO;TINTA A FRIO;apagar;APAGAR;m2;4.46
2310194093;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
2310194093;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
2310194093;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO -  NA LINHA BRANCA -TAXI COMUM- PONTO XXXX - XX VAGAS;remanejar;REMANEJAR;un;1.00
2310194093;REGULAMENTACAO, PLACAS DE;Estacionamento Regulamentado - Na Linha Branca - Caminhão, Caminhonete e Veículo Misto Obrigatório Cartão Azul - 30 min - 1 cartão - 1h - 2 cartões - 2ª a 6ª - 01 horário - Sábado - 01 horário;colocar;COLOCAR;un;1.00
2310194093;REGULAMENTACAO, PLACAS DE;Estacionamento Regulamentado - Obrigatório Cartão Azul - 2ª a 6ª - 01 horário - Sábado - 01 horário;retirar;RETIRAR;un;1.00
2310194093;TINTA A FRIO;TINTA A FRIO;apagar;APAGAR;m2;0.78
2310194093;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;7.77
2310195120;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;5.00
2310195120;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;4.00
2310195120;REGULAMENTACAO, PLACAS DE;Proibido Retornar à Esquerda - Dom. com 01 horário;colocar;COLOCAR;un;13.00
2310195120;REGULAMENTACAO, PLACAS DE;Sinalização Vertical de Regulamentação - Proibido Virar à Esquerda - Dom. com 01 horário;retirar;RETIRAR;un;9.00
2310196126;ESPECIAIS,PLACAS;Seja Breve no Embarque e Desembarque;remanejar;REMANEJAR;un;1.00
2310196126;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - 2ª a 6ª com 01 horário;remanejar;REMANEJAR;un;1.00
2310197122;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;2.00
2310197122;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;colocar;COLOCAR;un;2.00
2310198129;REGULAMENTACAO, PLACAS DE;PROIBIDO TRANSITO DE VEICULOS DE CARGA;remanejar;REMANEJAR;un;1.00
2310199125;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
2310199125;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;2.00
2310199125;REGULAMENTACAO, PLACAS DE;PROIBIDO TRANSITO DE VEICULOS DE CARGA;remanejar;REMANEJAR;un;1.00
2310199125;REGULAMENTACAO, PLACAS DE;PROIBIDO TRANSITO DE VEICULOS DE CARGA;colocar;COLOCAR;un;1.00
2310199125;REGULAMENTACAO, PLACAS DE;PROIBIDO TRANSITO DE VEICULOS DE CARGA;retirar;RETIRAR;un;1.00
2310200123;REGULAMENTACAO, PLACAS DE;PROIBIDO TRANSITO DE VEICULOS DE CARGA;colocar;COLOCAR;un;2.00
2310201120;REGULAMENTACAO, PLACAS DE;PROIBIDO TRANSITO DE VEICULOS DE CARGA;colocar;COLOCAR;un;1.00
2310202126;REGULAMENTACAO, PLACAS DE;PROIBIDO TRANSITO DE VEICULOS DE CARGA;colocar;COLOCAR;un;2.00
2310203122;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
2310203122;REGULAMENTACAO, PLACAS DE;PROIBIDO TRANSITO DE VEICULOS DE CARGA;colocar;COLOCAR;un;2.00
2310207128;REGULAMENTACAO, PLACAS DE;"Sinalização Vertical de Regulamentação - ""Proibido Retornar à Esquerda""";colocar;COLOCAR;un;1.00
2310208124;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
2310208124;REGULAMENTACAO, PLACAS DE; PROIBIDO ESTACIONAR -  NA LINHA AMARELA -  COM HORARIO;remanejar;REMANEJAR;un;1.00
2310210064;ACESSORIOS TIPO CONVENCIONAIS;SUPORTE COMPLETO COM ROLDANA;colocar;COLOCAR;un;0.00
2310210064;ACESSORIOS TIPO SEMCO;CAIXA DE ENTRADA COMPLETA;colocar;COLOCAR;un;0.00
2310210064;CABOS;CABO MULTIPOLAR   2 X 1 1/2 MM2;colocar;COLOCAR;m;0.00
2310210064;CABOS;CABO MULTIPOLAR 2 X 4, 00 MM2;colocar;COLOCAR;m;0.00
2310210064;LUMINARIA TRAV DE PEDESTRE;LUMINARIA PARA TRAVESSIA DE PEDESTRE;colocar;COLOCAR;un;3.00
2310212083;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;30.40
2310212083;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;29.20
2310212083;TACHOES;TACHAO BIDIRECIONAL AMARELO;colocar;COLOCAR;un;40.00
2310216127;ADVERTENCIA,PLACAS DE;Área Escolar;retirar;RETIRAR;un;1.00
2310216127;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
2310216127;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";recolocar;RECOLOCAR;pc;1.00
2310216127;REGULAMENTACAO, PLACAS DE;PARADA OBRIGATORIA;recolocar;RECOLOCAR;un;1.00
2310216127;REGULAMENTACAO, PLACAS DE;PARADA OBRIGATORIA;substituir;SUBSTITUIR;un;1.00
2310216127;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 40km/h;colocar;COLOCAR;un;5.00
2310221120;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;retirar;RETIRAR;un;1.00
2310223123;PRISMAS;PRISMA DE CONCRETO;colocar;COLOCAR;un;26.00
2310224120;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
2310224120;ESPECIAIS,PLACAS;Seja Breve no Embarque e Desembarque;colocar;COLOCAR;un;1.00
2310224120;REGULAMENTACAO, PLACAS DE;" SINALIZAÇÃO VERTICAL DE REGULAMENTAÇÃO  ""PROIBIDO ESTACIONAR - NA LINHA AMARELA - COM 01 HORÁRIO ""  ";colocar;COLOCAR;un;1.00
2310224120;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;2.32
2310225126;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";recolocar;RECOLOCAR;pc;1.00
2310225126;REGULAMENTACAO, PLACAS DE;PARADA OBRIGATORIA;retirar;RETIRAR;un;1.00
2310225126;REGULAMENTACAO, PLACAS DE;SENTIDO CIRCULAR NA ROTATÓRIA;reposic;REPOSICIONAR;un;1.00
2310225126;REGULAMENTACAO, PLACAS DE;SENTIDO CIRCULAR NA ROTATÓRIA;recolocar;RECOLOCAR;un;1.00
2310225126;REGULAMENTACAO, PLACAS DE;"SINALIZAÇÃO VERTICAL DE REGULAMENTAÇÃO - "" DE A PREFERÊNCIA """;recolocar;RECOLOCAR;un;1.00
2310225126;REGULAMENTACAO, PLACAS DE;"SINALIZAÇÃO VERTICAL DE REGULAMENTAÇÃO - "" DE A PREFERÊNCIA """;colocar;COLOCAR;un;2.00
2310226122;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;8.00
2310226122;REGULAMENTACAO, PLACAS DE;PARADA OBRIGATORIA;colocar;COLOCAR;un;5.00
2310226122;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;colocar;COLOCAR;un;1.00
2310226122;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;2.00
2310226122;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;colocar;COLOCAR;un;2.00
2310226122;REGULAMENTACAO, PLACAS DE;SENTIDO DE CIRCULAÇÃO DA VIA / PISTA;colocar;COLOCAR;un;4.00
2310227129;ADVERTENCIA,PLACAS DE;ADVERTENCIA COMPLEMENTAR - A... METROS;retirar;RETIRAR;un;1.00
2310227129;ADVERTENCIA,PLACAS DE;ADVERTENCIA COMPLEMENTAR - A... METROS;colocar;COLOCAR;un;1.00
2310227129;ADVERTENCIA,PLACAS DE;INTERSECAO EM CIRCULO;colocar;COLOCAR;un;1.00
2310227129;ADVERTENCIA,PLACAS DE;INTERSECAO EM CIRCULO;retirar;RETIRAR;un;1.00
2310227129;BRAÇOS;"BANDEIRA SIMPLES ( ALTURA LIVRE = 4,5 M ) - BR PR 3"" X 3.15 M";colocar;COLOCAR;un;1.00
2310227129;BRAÇOS;"BRAÇO PROJETADO EM SPU ( ALTURA LIVRE = 4,5 M ) - BR 3"" X 2.70 M";colocar;COLOCAR;un;1.00
2310227129;COLUNAS;"BANDEIRA SIMPLES ( ALTURA LIVRE = 4,5 M ) - COL 4"" X 5.25 M";colocar;COLOCAR;pc;1.00
2310227129;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
2310227129;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;colocar;COLOCAR;un;1.00
2310227129;REGULAMENTACAO, PLACAS DE;SENTIDO CIRCULAR NA ROTATÓRIA;colocar;COLOCAR;un;1.00
2310227129;REGULAMENTACAO, PLACAS DE;SENTIDO CIRCULAR NA ROTATÓRIA;retirar;RETIRAR;un;1.00
2310227129;REGULAMENTACAO, PLACAS DE;"SINALIZAÇÃO VERTICAL DE REGULAMENTAÇÃO - "" DE A PREFERÊNCIA """;retirar;RETIRAR;un;1.00
2310227129;REGULAMENTACAO, PLACAS DE;"SINALIZAÇÃO VERTICAL DE REGULAMENTAÇÃO - "" DE A PREFERÊNCIA """;colocar;COLOCAR;un;1.00
2310228125;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
2310228125;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";refixar;REFIXAR;pc;1.00
2310228125;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;substituir;SUBSTITUIR;un;1.00
2310228125;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;recolocar;RECOLOCAR;un;1.00
2310228125;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;substituir;SUBSTITUIR;un;1.00
2310228125;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - 2ª a 6ª com 01 horário;colocar;COLOCAR;un;1.00
2310228125;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;substituir;SUBSTITUIR;un;1.00
2310229091;OBRAS;;g.8.4.2;ATERRO COM FORNECIMENTO DE SOLO DE BOA QUALIDADE;m3;2.92
2310229091;OBRAS;;g.8.1;PAVIMENTO CIMENTADO DE 02 CM DE ESPESSURA INCLUSIVE REATERRO E BASE CONFORME SPT/TD/5/0008 REV. Z;m2;3.92
2310229091;OBRAS;;g.8.5.2;PLANTACAO DE GRAMA COM FORNECIMENTO DE GRAMA  EM PLACAS OU MUDAS;m2;5.32
2310229091;OBRAS;;g.11.4;FORNECIMENTO E APLICACAO DE CONCRETO USINADO FCK = 28,1 A 30,0 MPA.;m3;16.00
2310229091;OBRAS;;g.9.8.3;DEMOLICAO E REMOCAO DE SUB-BASE , BASE E CAPA DE 21CM A 40 CM DE ESPESSURA.;m2;2.13
2310230120;ADVERTENCIA,PLACAS DE;Trânsito de Ciclistas - Rota de Bicicleta na Transversal - h=12,5;retirar;RETIRAR;un;1.00
2310230120;ADVERTENCIA,PLACAS DE;Área Escolar;colocar;COLOCAR;un;3.00
2310230120;ADVERTENCIA,PLACAS DE;Área Escolar;colocar;COLOCAR;un;1.00
2310230120;ADVERTENCIA,PLACAS DE;Área Escolar;remanejar;REMANEJAR;un;2.00
2310230120;BRAÇOS;"BRAÇO PROJETADO EM SPU ( ALTURA LIVRE = 4,5 M ) - BR 3"" X 2.70 M";colocar;COLOCAR;un;1.00
2310230120;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";remanejar;REMANEJAR;pc;2.00
2310230120;ESPECIAIS,PLACAS;REDUZA A VELOCIDADE - (LETRA DE 150MM);colocar;COLOCAR;un;2.00
2310230120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - ONIBUS OU PERUA ESCOLAR - COM 2 HORARIOS 2ª A 6ª - TERMINO;colocar;COLOCAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - ONIBUS OU PERUA ESCOLAR - COM HORARIO - TERMINO;retirar;RETIRAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - ONIBUS OU PERUA ESCOLAR COM 1 HORARIO 2ª A 6ª;retirar;RETIRAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - ONIBUS OU PERUA ESCOLAR, COM 2 HORARIOS 2ª A 6ª;colocar;COLOCAR;un;2.00
2310230120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - POR __ MINUTOS COM PISCA ALERTA ACESO - C/ HORARIO;colocar;COLOCAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - POR __ MINUTOS COM PISCA ALERTA ACESO - C/ HORARIO -  INICIO;retirar;RETIRAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - POR __ MINUTOS COM PISCA ALERTA ACESO - C/ HORARIO - INICIO;colocar;COLOCAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - POR __ MINUTOS COM PISCA ALERTA ACESO - C/ HORARIO - TERMINO;colocar;COLOCAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - POR __ MINUTOS COM PISCA ALERTA ACESO - C/ HORARIOS;retirar;RETIRAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - POR __ MINUTOS COM PISCA ALERTA ACESO - C/ HORARIOS - TERMINO;retirar;RETIRAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;colocar;COLOCAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 30km/h;remanejar;REMANEJAR;un;1.00
2310230120;REGULAMENTACAO, PLACAS DE;VELOCIDADE MÁXIMA PERMITIDA - 40km/h;retirar;RETIRAR;un;2.00
2310231126;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;retirar;RETIRAR;un;1.00
2310232092;OBRAS;;g.7.4.2;CONSTRUCAO DE GUIAS COM FORNECIMENTO DE GUIAS TIPO PMSP-100;m;77.00
2310232092;OBRAS;;g.9.8.1;DEMOLICAO E REMOCAO DE SUB-BASE, BASE E CAPA ATE 20 CM DE ESPESSURA.;m2;216.20
2310232092;OBRAS;;g.7.5.2;CONSTRUCAO DE SARJETAS COM LARGURA ENTRE 30CM E 40CM;m;63.00
2310232092;OBRAS;;g.8.5.2;PLANTACAO DE GRAMA COM FORNECIMENTO DE GRAMA  EM PLACAS OU MUDAS;m2;168.40
2310232092;OBRAS;;g.8.1;PAVIMENTO CIMENTADO DE 02 CM DE ESPESSURA INCLUSIVE REATERRO E BASE CONFORME SPT/TD/5/0008 REV. Z;m2;49.15
2310232092;OBRAS;;g.8.4.2;ATERRO COM FORNECIMENTO DE SOLO DE BOA QUALIDADE;m3;69.20
2310232122;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;1.00
2310232122;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - xª feira com 01 horário;colocar;COLOCAR;un;1.00
2310233129;ADVERTENCIA,PLACAS DE;Área Escolar;remanejar;REMANEJAR;un;1.00
2310233129;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";colocar;COLOCAR;pc;4.00
2310233129;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO;retirar;RETIRAR;un;3.00
2310233129;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - NA LINHA BRANCA - VEICULO ESCOLAR - COM 01 HORARIO;retirar;RETIRAR;un;1.00
2310233129;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - NA LINHA BRANCA - VEICULO ESCOLAR - COM 01 HORARIO;colocar;COLOCAR;un;1.00
2310233129;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - POR 15 MINUTOS COM PISCA ALERTA ACESO - C/ HORARIO;remanejar;REMANEJAR;un;2.00
2310233129;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - POR 15 MINUTOS COM PISCA ALERTA ACESO - C/ HORARIO;retirar;RETIRAR;un;3.00
2310233129;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - POR 15 MINUTOS COM PISCA ALERTA ACESO - C/ HORARIO - INICIO;colocar;COLOCAR;un;1.00
2310233129;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;colocar;COLOCAR;un;5.00
2310233129;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;1.00
2310233129;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - 2ª a 6ª com 01 horário;retirar;RETIRAR;un;1.00
2310233129;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - 2ª a 6ª com 01 horário;colocar;COLOCAR;un;8.00
2310233129;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - Término;colocar;COLOCAR;un;1.00
2310233129;TINTA A FRIO;TINTA A FRIO;apagar;APAGAR;m2;11.50
2310236098;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO -  NA LINHA BRANCA - POR 15 MINUTOS-  PISCA ALERTA ACESO - 2ª A 6ª - COM 03 HORARIOS;colocar;COLOCAR;un;1.00
2310236098;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;2.30
2310236110;OBRAS;;g.7.4.2;CONSTRUCAO DE GUIAS COM FORNECIMENTO DE GUIAS TIPO PMSP-100;m;0.73
2310236110;OBRAS;;g.8.1;PAVIMENTO CIMENTADO DE 02 CM DE ESPESSURA INCLUSIVE REATERRO E BASE CONFORME SPT/TD/5/0008 REV. Z;m2;0.90
2310236110;OBRAS;;g.12.1;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , CONFORME NORMA TIPO I-A E TIPO I - B.;un;1.00
2310237124;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
2310237124;REGULAMENTACAO, PLACAS DE;PROIBIDO PARAR E ESTACIONAR - INICIO;retirar;RETIRAR;un;1.00
2310238120;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR - EXCETO ÔNIBUS - ÍNICIO  ;retirar;RETIRAR;un;1.00
2310239127;REGULAMENTACAO, PLACAS DE; PROIBIDO ESTACIONAR - COM HORARIO - INICIO;colocar;COLOCAR;un;1.00
2310239127;REGULAMENTACAO, PLACAS DE; PROIBIDO ESTACIONAR - COM HORARIO - TERMINO;colocar;COLOCAR;un;1.00
2310239127;REGULAMENTACAO, PLACAS DE;ESTACIONAMENTO REGULAMENTADO - ONIBUS OU PERUA ESCOLAR COM 1 HORARIO 2ª A 6ª;retirar;RETIRAR;un;1.00
2310239127;TINTA A FRIO;TINTA A FRIO;apagar;APAGAR;m2;5.80
